,UCR Literal,Report Date,Month,Day,Year,Occur Time,UCR #,Latitude,Longitude
8039,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1140,640,33.73807,-84.41811
8040,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,2100,640,33.85582,-84.36243
8041,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1200,640,33.81883,-84.3886
8042,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,400,640,33.7991,-84.46765
8043,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1250,640,33.76074,-84.38561
8044,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,800,640,33.84016,-84.3702
8045,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1245,640,33.77331,-84.40403
8046,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,2000,640,33.74882,-84.36796
8047,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,900,640,33.65959,-84.50949
8048,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1400,640,33.78575,-84.38451
8049,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1430,640,33.78385,-84.37868
8050,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,600,640,33.80671,-84.39389
8051,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1500,640,33.79087,-84.38612
8052,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1600,640,33.77414,-84.36115
8053,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1600,640,33.78183,-84.41244
8054,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,600,640,33.70856,-84.3971
8055,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,600,640,33.68611,-84.412
8056,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1550,640,33.79392,-84.371
8057,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1745,640,33.74057,-84.41685
8058,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1830,640,33.81597,-84.43448
8059,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1902,640,33.77756,-84.38482
8060,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1330,640,33.78787,-84.36887
8061,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1920,640,33.78637,-84.39837
8062,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1745,640,33.80875,-84.36471
8063,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1600,640,33.72711,-84.38812
8064,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,1945,640,33.7539,-84.37391
8065,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,2156,640,33.84376,-84.37894
8066,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,2230,640,33.80902,-84.41277
8067,LARCENY-FROM VEHICLE,5/13/2019,5,13,2019,2045,640,33.77412,-84.36228
8068,AUTO THEFT,5/13/2019,5,13,2019,1630,730,33.72606,-84.44956
8069,AUTO THEFT,5/13/2019,5,13,2019,217,710,33.72757,-84.39986
8070,AUTO THEFT,5/13/2019,5,13,2019,637,710,33.77348,-84.34935
8071,AUTO THEFT,5/13/2019,5,13,2019,2200,710,33.724,-84.40417
8072,AUTO THEFT,5/13/2019,5,13,2019,2300,710,33.81861,-84.37021
8073,AUTO THEFT,5/13/2019,5,13,2019,2200,710,33.81861,-84.37021
8074,AUTO THEFT,5/13/2019,5,13,2019,45,710,33.79215,-84.40774
8075,AUTO THEFT,5/13/2019,5,13,2019,2200,710,33.7998,-84.3644
8076,AUTO THEFT,5/13/2019,5,13,2019,1000,710,33.84931,-84.35519
8077,AUTO THEFT,5/13/2019,5,13,2019,1200,710,33.84892,-84.36597
8078,AUTO THEFT,5/13/2019,5,13,2019,1900,710,33.74005,-84.40649
8079,AUTO THEFT,5/13/2019,5,13,2019,2220,710,33.83277,-84.384
8080,AUTO THEFT,5/13/2019,5,13,2019,1820,710,33.76324,-84.42748
8081,AUTO THEFT,5/13/2019,5,13,2019,1800,710,33.72958,-84.46436
8082,LARCENY-NON VEHICLE,5/13/2019,5,13,2019,2300,690,33.79972,-84.45599
8083,LARCENY-NON VEHICLE,5/13/2019,5,13,2019,0,690,33.75088,-84.34098
8084,LARCENY-NON VEHICLE,5/13/2019,5,13,2019,600,690,33.77001,-84.44846
